text,category
"     An all-black ""transformed"" team will be even better, without the Springbok name as many are suggesting! Given that we Afrikaners have not naturalised after 370 years in the country, foreigners like us should not be represented, not so?",Xenophobic
These people exploit foreigners. I have had 4 foreign nationals complaining about their working conditions. The problem is they are not here legally so there is nothing we can do to assist them,Xenophobic
Isn't this the most incredible thing you've seen??!?! Malian immigrant Mamoudou Gassama saves this four year old dangling from a balcony! Have you witnessed or participated in a HeroMoment? 702Breakfast ,Xenophobic
" illegal immigrants, read this 👇 ",Xenophobic
"It was important to mention he was “illegal” neh… Illegal immigrant MamoudouGassama who climbed 4 storeys to save child hanging from balcony in Paris, granted honorary French citizenship  ",Xenophobic
"  The question is, should leaders promote xenophobia? It is the duty of the government to close borders to illegal immigrants.",Xenophobic
It’s a damn shame. Then y’all have the nerve to say foreigners are “stealing your woman”.,Xenophobic
"  That's a bit of a stretch ne.   ""Get drug dealers out of our country"" is an attack on foreigners. I don't think so.",Xenophobic
"Unlike other countries, refugees, asylum seekers and immigrants are not detained straight from the moment they enter the country. They only face detention after their matter has been heard and in instances where their application is unsuccessful - facing deportation.",Xenophobic
"Jacoob now turns our attention to the issues of immigrants &amp; refugees in detention. He gives us a brief overview of the way in which the Refugees Act is worded, purposed &amp; operates EffectiveAccountablePolicing",Xenophobic
SA is fast becoming a play ground for foreigners ,Xenophobic
He cites a colleague who worked a lot with immigrant prisoners held in apartheid prisons who wrote an article where he starts off by saying that prisons are usually a reflection of the socio-political environment of a society EffectiveAccountablePolicing,Xenophobic
Immigrant detainees are a unique volunerable group. It is important to ensure not only that their rights are enshrined in the constitution or legislation but that they are protected and correctly enforced EffectiveAccountablePolicing,Xenophobic
YALL SEE WHAT THESE FOREIGNERS ARE DOING IN OUR COUNTRY? ,Xenophobic
  during apartheid this place use to be a prison now its accommodating foreigners only dangerous pple stay there,Xenophobic
"It's as if South Africa is not for South Africans. More South Africans are unemployed than Foreigners.

Stay Woke. ",Xenophobic
"““Do not mistreat or oppress a foreigner, for you were foreigners in Egypt.”
Exodus 22:21 ",Xenophobic
 We are foreigners,Xenophobic
"When will the 
 stop bluffing itself with these type of talkshops and start addressing the elephant in the room?

The overhelming majority of economic opportunities in townships have been grabbed by foreigners who hire no locals and pay no taxes.

",Xenophobic
"““Do not mistreat or oppress a foreigner, for you were foreigners in Egypt.”
Exodus 22:21 NIV",Xenophobic
  Illegal Immigrants? Did white people have passports when they immigrated to America? Are They Legal Immigrants?,Xenophobic
"And then they want to point fingers at foreigners for crimes in SA, meanwhile they’re killing their women. ",Xenophobic
" Espwcially black men in general. Foreigners are worse.

In fact everywhere in the world cos in Asia women do  it even have rights at all while in America women are just need sex objects",Xenophobic
"African Diaspora Forum  commemorates Xenophobic attacks in Yeoville today. 2008 there was heavy attacks of foreigners in SouthAfrica. Meanwhile, foreigners in KwaMashu Durban has been asked to vacate by Business Owners Association ",Xenophobic
"     This is the funniest. If you were to put race aside, you would note that majority of these private security companies opt to hire cheap undocumented foreigners. They do so with the intention to underpay, that's a fact. Surely, that's not what Gov told 'em.",Xenophobic
"Barca supporters: foreigners and whites.
Sundowns supporters: black South Africans. 

SundownsBarça
BarcaDowns 
SundownsvsBarca",Xenophobic
" I'm not perpetuating or supporting violence against foreigners who own businesses here in RSA, but their businesses need to be regulated as well &amp; they must pay tax.",Xenophobic
"The majority you will find at this dope vacation/baecation spots in South Africa are foreigners ( British, ect ",Xenophobic
Remember..Anc want open borders..foreigners are told to close up and leave.. so guess it only open for business to the likes of people who can buy real estate etc...oh I forgot that will be taken without compensation.. ,Xenophobic
"Part of the story of every war is how all of us, who are normal people, are affected by the decisions made by those in power.  talks about universal themes of immigrant stories and religious wars in TheBurningChambers",Xenophobic
"  Foreigners were there before the indigenous ppl😂😂😂😂😂, tell that to your ancestors and boerbond awb sex pests",Xenophobic
I am sorry but some white South Africans tend to give such a bleak potrayal of this country to foreigners. It breaks me.,Xenophobic
Most probably the exploitative practice is perpetuated due to the fact most of these workers are illegal immigrants and are not afforded any workers rights... ,Xenophobic
Audience member Mokgadi Moloto asks who we are referring to when we speak of SA from ‘94 onwards? Says foreigners come and do business in SA and migrate with low cost workers and which excludes SAns from participating in the economy MGWorldBankSCD,Xenophobic
Many immigrants are functioning somehow despite depression because there is no other choice. You think about your children &amp; aged parents back home who have no pension and keep going because you have no other choice. DiasporaMentalHealth ,Xenophobic
" how true is this disturbing statement by ? ""South Africa has the highest rate of crimes committed by foreigners in Africa""",Xenophobic
. educating Foreigners love on instagram on how to come to Ghana! Good works Hon. TourismAmbassador,Xenophobic
Or perhaps to build rooms for rental to foreigners... Seek land for a good purpose. In fact nobody has land foh,Xenophobic
